time,Fx,Fy,Fz,Tx,Ty,Tz,dx,dy,dz,dRx,dRy,dRz
50.3898,0,0,0,0,0,0,-1.78514e-10,0,0,0,0,0
50.4071,0,0,0,0,0,0,-1.69986e-10,0,0,0,0,0
50.4227,0,0,0,0,0,0,-1.62606e-10,0,0,0,0,0
50.4396,0,0,0,0,0,0,-1.54999e-10,0,0,0,0,0
50.4536,0,0,0,0,0,0,-1.48975e-10,0,0,0,0,0
50.471,0,0,0,0,0,0,-1.41778e-10,0,0,0,0,0
50.4902,0,0,0,0,0,0,-1.34299e-10,0,0,0,0,0
50.5072,0,0,0,0,0,0,-1.27992e-10,0,0,0,0,0
50.5209,0,0,0,0,0,0,-1.23088e-10,0,0,0,0,0
50.538,0,0,0,0,0,0,-1.17285e-10,0,0,0,0,0
50.5505,0,0,0,0,0,-10,-1.13191e-10,0,0,0,0,0.444778
50.5711,0,0,0,0,0,-10,-1.06813e-10,0,0,0,0,1.37112
50.5862,0,0,0,0,0,-10,-1.02311e-10,0,0,0,0,2.05358
50.6027,0,0,0,0,0,-10,-9.76297e-11,0,0,0,0,2.79731
50.6198,0,0,0,0,0,-10,-9.30263e-11,0,0,0,0,3.56485
50.6332,0,0,0,0,0,-10,-8.95551e-11,0,0,0,0,4.16581
50.6466,0,0,0,0,0,-10,-8.62017e-11,0,0,0,0,4.76877
50.6627,0,0,0,0,0,-10,-8.23832e-11,0,0,0,0,5.48724
50.678,0,0,0,0,0,-10,-7.88497e-11,0,0,0,0,6.18186
50.6953,0,0,0,0,0,-10,-7.50815e-11,0,0,0,0,6.95998
50.7106,0,0,0,0,0,-10,-7.18872e-11,0,0,0,0,7.64884
50.7267,0,0,0,0,0,-10,-6.86729e-11,0,0,0,0,8
50.7462,0,0,0,0,0,-10,-6.50025e-11,0,0,0,0,8
50.765,0,0,0,0,0,-10,-6.16439e-11,0,0,0,0,8
50.7826,0,0,0,0,0,-10,-5.86453e-11,0,0,0,0,8
50.8017,0,0,0,0,0,-10,-5.55736e-11,0,0,0,0,8
50.815,0,0,0,0,0,-10,-5.3501e-11,0,0,0,0,8
50.8334,0,0,0,0,0,-10,-5.07973e-11,0,0,0,0,8
50.8508,0,0,0,0,0,-10,-4.83536e-11,0,0,0,0,8
50.8675,0,0,0,0,0,-10,-4.61289e-11,0,0,0,0,8
50.8877,0,0,0,0,0,-10,-4.35719e-11,0,0,0,0,8
50.9056,0,0,0,0,0,-10,-4.14259e-11,0,0,0,0,8
50.922,0,0,0,0,0,-10,-3.95349e-11,0,0,0,0,8
50.9359,0,0,0,0,0,-10,-3.80073e-11,0,0,0,0,8
50.9513,0,0,0,0,0,-10,-3.6379e-11,0,0,0,0,8
50.9686,0,0,0,0,0,-10,-3.4643e-11,0,0,0,0,8
50.9865,0,0,0,0,0,-10,-3.29361e-11,0,0,0,0,8
50.999,0,0,0,0,0,-10,-3.17809e-11,0,0,0,0,8
51.0123,0,0,0,0,0,-10,-3.06008e-11,0,0,0,0,8
51.0267,0,0,0,0,0,-10,-2.93729e-11,0,0,0,0,8
51.0421,0,0,0,0,0,-10,-2.81162e-11,0,0,0,0,8
51.0547,0,0,0,0,0,-10,-2.71204e-11,0,0,0,0,8
51.0695,0,0,0,0,0,-10,-2.60117e-11,0,0,0,0,8
51.089,0,0,0,0,0,-10,-2.46116e-11,0,0,0,0,8
51.1044,0,0,0,0,0,-10,-2.35585e-11,0,0,0,0,8
51.118,0,0,0,0,0,-10,-2.26602e-11,0,0,0,0,8
51.1345,0,0,0,0,0,-10,-2.16252e-11,0,0,0,0,8
51.152,0,0,0,0,0,-10,-2.05845e-11,0,0,0,0,8
51.169,0,0,0,0,0,-10,-1.96139e-11,0,0,0,0,8
51.1864,0,0,0,0,0,-10,-1.86735e-11,0,0,0,0,8
51.2023,0,0,0,0,0,-10,-1.7848e-11,0,0,0,0,8
51.2172,0,0,0,0,0,-10,-1.71074e-11,0,0,0,0,8
51.2356,0,0,0,0,0,-10,-1.62464e-11,0,0,0,0,8
51.2544,0,0,0,0,0,-10,-1.54015e-11,0,0,0,0,8
51.2704,0,0,0,0,0,-10,-1.4726e-11,0,0,0,0,8
51.2865,0,0,0,0,0,-10,-1.40629e-11,0,0,0,0,8
51.3055,0,0,0,0,0,-10,-1.33299e-11,0,0,0,0,8
51.3214,0,0,0,0,0,-10,-1.27394e-11,0,0,0,0,8
51.3394,0,0,0,0,0,-10,-1.21105e-11,0,0,0,0,8
51.3593,0,0,0,0,0,-10,-1.14481e-11,0,0,0,0,8
51.3796,0,0,0,0,0,-10,-1.08116e-11,0,0,0,0,8
51.3956,0,0,0,0,0,-10,-1.03337e-11,0,0,0,0,8
51.4099,0,0,0,0,0,-10,-9.92112e-12,0,0,0,0,8
51.4285,0,0,0,0,0,-10,-9.41485e-12,0,0,0,0,8
51.4436,0,0,0,0,0,-10,-9.01807e-12,0,0,0,0,8
51.4613,0,0,0,0,0,-10,-8.57816e-12,0,0,0,0,8
51.4843,0,0,0,0,0,-10,-8.04629e-12,0,0,0,0,8
51.5003,0,0,0,0,0,-10,-7.68609e-12,0,0,0,0,8
51.5195,0,0,0,0,0,-10,-7.28172e-12,0,0,0,0,8
51.5337,0,0,0,0,0,-10,-6.99319e-12,0,0,0,0,8
51.5479,0,0,0,0,0,-10,-6.71703e-12,0,0,0,0,8
51.5655,0,0,0,0,0,-10,-6.38998e-12,0,0,0,0,8
51.5816,0,0,0,0,0,-10,-6.1042e-12,0,0,0,0,8
51.5999,0,0,0,0,0,-10,-5.79828e-12,0,0,0,0,8
51.6139,0,0,0,0,0,-10,-5.57192e-12,0,0,0,0,8
51.6292,0,0,0,0,0,-10,-5.33424e-12,0,0,0,0,8
51.6453,0,0,0,0,0,-10,-5.09611e-12,0,0,0,0,8
51.659,0,0,0,0,0,-10,-4.90215e-12,0,0,0,0,8
51.6759,0,0,0,0,0,-10,-4.67189e-12,0,0,0,0,8
51.6954,0,0,0,0,0,-10,-4.42349e-12,0,0,0,0,8
51.7102,0,0,0,0,0,-10,-4.23917e-12,0,0,0,0,8
51.7268,0,0,0,0,0,-10,-4.04475e-12,0,0,0,0,8
51.7428,0,0,0,0,0,-10,-3.86586e-12,0,0,0,0,8
51.7638,0,0,0,0,0,-10,-3.64402e-12,0,0,0,0,8
51.7776,0,0,0,0,0,-10,-3.50336e-12,0,0,0,0,8
51.7954,0,0,0,0,0,-10,-3.3316e-12,0,0,0,0,8
51.8113,0,0,0,0,0,-10,-3.18445e-12,0,0,0,0,8
51.8289,0,0,0,0,0,-10,-3.03022e-12,0,0,0,0,8
51.8483,0,0,0,0,0,-10,-2.86849e-12,0,0,0,0,8
51.8628,0,0,0,0,0,-10,-2.75308e-12,0,0,0,0,8
51.8833,0,0,0,0,0,-10,-2.59865e-12,0,0,0,0,8
51.8976,0,0,0,0,0,-10,-2.49565e-12,0,0,0,0,8
51.9115,0,0,0,0,0,-10,-2.39852e-12,0,0,0,0,8
51.9254,0,0,0,0,0,-10,-2.30546e-12,0,0,0,0,8
51.9393,0,0,0,0,0,-10,-2.21614e-12,0,0,0,0,8
51.9553,0,0,0,0,0,-10,-2.11746e-12,0,0,0,0,8
51.9682,0,0,0,0,0,-10,-2.04133e-12,0,0,0,0,8
51.9857,0,0,0,0,0,-10,-1.9425e-12,0,0,0,0,8
52.0036,0,0,0,0,0,-10,-1.84697e-12,0,0,0,0,8
52.0195,0,0,0,0,0,-10,-1.7651e-12,0,0,0,0,8
52.0358,0,0,0,0,0,-10,-1.68535e-12,0,0,0,0,8
52.0527,0,0,0,0,0,-10,-1.60665e-12,0,0,0,0,8
52.0676,0,0,0,0,0,-10,-1.53998e-12,0,0,0,0,8
52.0849,0,0,0,0,0,-10,-1.46645e-12,0,0,0,0,8
52.1018,0,0,0,0,0,-10,-1.39822e-12,0,0,0,0,8
52.1189,0,0,0,0,0,-10,-1.3316e-12,0,0,0,0,8
52.136,0,0,0,0,0,-10,-1.26878e-12,0,0,0,0,8
52.1493,0,0,0,0,0,-10,-1.22152e-12,0,0,0,0,8
52.1653,0,0,0,0,0,-10,-1.16753e-12,0,0,0,0,8
52.1817,0,0,0,0,0,-10,-1.11438e-12,0,0,0,0,8
52.2008,0,0,0,0,0,-10,-1.0558e-12,0,0,0,0,8
52.2164,0,0,0,0,0,-10,-1.01027e-12,0,0,0,0,8
52.238,0,0,0,0,0,-10,-9.50875e-13,0,0,0,0,8
52.2536,0,0,0,0,0,-10,-9.09458e-13,0,0,0,0,8
52.2719,0,0,0,0,0,-10,-8.63697e-13,0,0,0,0,8
52.2867,0,0,0,0,0,-10,-8.28068e-13,0,0,0,0,8
52.304,0,0,0,0,0,-10,-7.8877e-13,0,0,0,0,8
52.3197,0,0,0,0,0,-10,-7.54223e-13,0,0,0,0,8
52.3328,0,0,0,0,0,-10,-7.26565e-13,0,0,0,0,8
52.3527,0,0,0,0,0,-10,-6.86944e-13,0,0,0,0,8
52.3682,0,0,0,0,0,-10,-6.57427e-13,0,0,0,0,8
52.3852,0,0,0,0,0,-10,-6.26571e-13,0,0,0,0,8
52.4048,0,0,0,0,0,-10,-5.9283e-13,0,0,0,0,8
52.4207,0,0,0,0,0,-10,-5.6674e-13,0,0,0,0,8
52.4359,0,0,0,0,0,-10,-5.42783e-13,0,0,0,0,8
52.4517,0,0,0,0,0,-10,-5.18962e-13,0,0,0,0,8
52.469,0,0,0,0,0,-10,-4.94162e-13,0,0,0,0,8
52.4879,0,0,0,0,0,-10,-4.685e-13,0,0,0,0,8
52.5035,0,0,0,0,0,-10,-4.48218e-13,0,0,0,0,8
52.5194,0,0,0,0,0,-10,-4.28538e-13,0,0,0,0,8
52.5365,0,0,0,0,0,-10,-4.08214e-13,0,0,0,0,8
52.5553,0,0,0,0,0,-10,-3.87144e-13,0,0,0,0,8
52.5735,0,0,0,0,0,-10,-3.67673e-13,0,0,0,0,8
52.5872,0,0,0,0,0,-10,-3.53686e-13,0,0,0,0,8
52.603,0,0,0,0,0,-10,-3.38119e-13,0,0,0,0,8
52.6219,0,0,0,0,0,-10,-3.2052e-13,0,0,0,0,8
52.6377,0,0,0,0,0,-10,-3.06534e-13,0,0,0,0,8
52.6519,0,0,0,0,0,-10,-2.94335e-13,0,0,0,0,8
52.6665,0,0,0,0,0,-10,-2.82413e-13,0,0,0,0,8
52.6799,0,0,0,0,0,-10,-2.71839e-13,0,0,0,0,8
52.6992,0,0,0,0,0,-10,-2.57415e-13,0,0,0,0,8
52.7165,0,0,0,0,0,-10,-2.45119e-13,0,0,0,0,8
52.7332,0,0,0,0,0,-10,-2.33831e-13,0,0,0,0,8
52.7517,0,0,0,0,0,-10,-2.21871e-13,0,0,0,0,8
52.7676,0,0,0,0,0,-10,-2.1217e-13,0,0,0,0,8
52.7845,0,0,0,0,0,-10,-2.02233e-13,0,0,0,0,8
52.8044,0,0,0,0,0,-10,-1.91174e-13,0,0,0,0,8
52.818,0,0,0,0,0,-10,-1.83909e-13,0,0,0,0,8
52.8349,0,0,0,0,0,-10,-1.75323e-13,0,0,0,0,8
52.8486,0,0,0,0,0,-10,-1.68614e-13,0,0,0,0,8
52.8644,0,0,0,0,0,-10,-1.61213e-13,0,0,0,0,8
52.8794,0,0,0,0,0,-10,-1.5449e-13,0,0,0,0,8
52.8945,0,0,0,0,0,-10,-1.48005e-13,0,0,0,0,8
52.911,0,0,0,0,0,-10,-1.41248e-13,0,0,0,0,8
52.9247,0,0,0,0,0,-10,-1.35846e-13,0,0,0,0,8
52.9449,0,0,0,0,0,-10,-1.28381e-13,0,0,0,0,8
52.9604,0,0,0,0,0,-10,-1.22797e-13,0,0,0,0,8
52.9763,0,0,0,0,0,-10,-1.17371e-13,0,0,0,0,8
52.9885,0,0,0,0,0,-10,-1.13379e-13,0,0,0,0,8
53.0036,0,0,0,0,0,-10,-1.08625e-13,0,0,0,0,8
53.0193,0,0,0,0,0,-10,-1.03876e-13,0,0,0,0,8
53.0386,0,0,0,0,0,-10,-9.83641e-14,0,0,0,0,8
53.0516,0,0,0,0,0,-10,-9.4801e-14,0,0,0,0,8
53.0669,0,0,0,0,0,-10,-9.07618e-14,0,0,0,0,8
53.0829,0,0,0,0,0,-10,-8.67372e-14,0,0,0,0,8
53.1007,0,0,0,0,0,-10,-8.24804e-14,0,0,0,0,8
53.116,0,0,0,0,0,-10,-7.89749e-14,0,0,0,0,8
53.1341,0,0,0,0,0,-10,-7.50283e-14,0,0,0,0,8
53.1525,0,0,0,0,0,-10,-7.12375e-14,0,0,0,0,8
53.1726,0,0,0,0,0,-10,-6.73139e-14,0,0,0,0,8
53.1878,0,0,0,0,0,-10,-6.44624e-14,0,0,0,0,8
53.2038,0,0,0,0,0,-10,-6.16003e-14,0,0,0,0,8
53.2205,0,0,0,0,0,-10,-5.8771e-14,0,0,0,0,8
53.2379,0,0,0,0,0,-10,-5.5928e-14,0,0,0,0,8
53.2525,0,0,0,0,0,-10,-5.36727e-14,0,0,0,0,8
53.2716,0,0,0,0,0,-10,-5.08504e-14,0,0,0,0,8
53.2845,0,0,0,0,0,-10,-4.90167e-14,0,0,0,0,8
53.3001,0,0,0,0,0,-10,-4.68848e-14,0,0,0,0,8
53.3188,0,0,0,0,0,-10,-4.44833e-14,0,0,0,0,8
53.3351,0,0,0,0,0,-10,-4.24686e-14,0,0,0,0,8
53.3519,0,0,0,0,0,-10,-4.04936e-14,0,0,0,0,8
53.3693,0,0,0,0,0,-10,-3.85646e-14,0,0,0,0,8
53.3835,0,0,0,0,0,-10,-3.70214e-14,0,0,0,0,8
53.3997,0,0,0,0,0,-10,-3.53629e-14,0,0,0,0,8
53.4161,0,0,0,0,0,-10,-3.37559e-14,0,0,0,0,8
53.433,0,0,0,0,0,-10,-3.21758e-14,0,0,0,0,8
53.4505,0,0,0,0,0,-10,-3.06216e-14,0,0,0,0,8
53.4682,0,0,0,0,0,-10,-2.91259e-14,0,0,0,0,8
53.4839,0,0,0,0,0,-10,-2.78562e-14,0,0,0,0,8
53.5029,0,0,0,0,0,-10,-2.64058e-14,0,0,0,0,8
53.5193,0,0,0,0,0,-10,-2.52052e-14,0,0,0,0,8
53.5371,0,0,0,0,0,-10,-2.39665e-14,0,0,0,0,8
53.5527,0,0,0,0,0,-10,-2.29288e-14,0,0,0,0,8
53.5676,0,0,0,0,0,-10,-2.19804e-14,0,0,0,0,8
53.5844,0,0,0,0,0,-10,-2.0964e-14,0,0,0,0,8
53.6,0,0,0,0,0,-10,-2.00483e-14,0,0,0,0,8
53.6186,0,0,0,0,0,-10,-1.90225e-14,0,0,0,0,8
53.6363,0,0,0,0,0,-10,-1.80969e-14,0,0,0,0,8
53.6513,0,0,0,0,0,-10,-1.73399e-14,0,0,0,0,8
53.67,0,0,0,0,0,-10,-1.64481e-14,0,0,0,0,8
53.6857,0,0,0,0,0,-10,-1.573e-14,0,0,0,0,8
53.7017,0,0,0,0,0,-10,-1.50323e-14,0,0,0,0,8
53.719,0,0,0,0,0,-10,-1.43155e-14,0,0,0,0,8
53.7383,0,0,0,0,0,-10,-1.35565e-14,0,0,0,0,8
53.7534,0,0,0,0,0,-10,-1.29866e-14,0,0,0,0,8
53.7706,0,0,0,0,0,-10,-1.23721e-14,0,0,0,0,8
53.7889,0,0,0,0,0,-10,-1.17525e-14,0,0,0,0,8
53.8094,0,0,0,0,0,-10,-1.10881e-14,0,0,0,0,8
53.8245,0,0,0,0,0,-10,-1.06255e-14,0,0,0,0,8
53.8418,0,0,0,0,0,-10,-1.01151e-14,0,0,0,0,8
53.8591,0,0,0,0,0,-10,-9.63478e-15,0,0,0,0,8
53.8746,0,0,0,0,0,-10,-9.21924e-15,0,0,0,0,8
53.8898,0,0,0,0,0,-10,-8.82947e-15,0,0,0,0,8
53.9068,0,0,0,0,0,-10,-8.41321e-15,0,0,0,0,8
53.9239,0,0,0,0,0,-10,-8.01615e-15,0,0,0,0,8
53.9404,0,0,0,0,0,-10,-7.6499e-15,0,0,0,0,8
53.9581,0,0,0,0,0,-10,-7.2763e-15,0,0,0,0,8
53.9729,0,0,0,0,0,-10,-6.97688e-15,0,0,0,0,8
53.9895,0,0,0,0,0,-10,-6.65791e-15,0,0,0,0,8
54.005,0,0,0,0,0,-10,-6.36993e-15,0,0,0,0,8
54.0206,0,0,0,0,0,-10,-6.09473e-15,0,0,0,0,8
54.037,0,0,0,0,0,-10,-5.81735e-15,0,0,0,0,8
54.0515,0,0,0,0,0,-10,-5.58309e-15,0,0,0,0,8
54.0672,0,0,0,0,0,-10,-5.33815e-15,0,0,0,0,8
54.081,0,0,0,0,0,-10,-5.13265e-15,0,0,0,0,8
54.0982,0,0,0,0,0,-10,-4.88953e-15,0,0,0,0,8
54.1144,0,0,0,0,0,-10,-4.67001e-15,0,0,0,0,8
54.132,0,0,0,0,0,-10,-4.443e-15,0,0,0,0,8
54.1482,0,0,0,0,0,-10,-4.2431e-15,0,0,0,0,8
54.1636,0,0,0,0,0,-10,-4.06164e-15,0,0,0,0,8
54.1828,0,0,0,0,0,-10,-3.84782e-15,0,0,0,0,8
54.1992,0,0,0,0,0,-10,-3.67465e-15,0,0,0,0,8
54.2155,0,0,0,0,0,-10,-3.50634e-15,0,0,0,0,8
54.2281,0,0,0,0,0,-10,-3.38271e-15,0,0,0,0,8
54.2456,0,0,0,0,0,-10,-3.21946e-15,0,0,0,0,8
54.2602,0,0,0,0,0,-10,-3.08874e-15,0,0,0,0,8
54.2742,0,0,0,0,0,-10,-2.96852e-15,0,0,0,0,8
54.2865,0,0,0,0,0,-10,-2.86606e-15,0,0,0,0,8
54.3016,0,0,0,0,0,-10,-2.74574e-15,0,0,0,0,8
54.3181,0,0,0,0,0,-10,-2.62005e-15,0,0,0,0,8
54.3353,0,0,0,0,0,-10,-2.49531e-15,0,0,0,0,8
54.3502,0,0,0,0,0,-10,-2.39171e-15,0,0,0,0,8
54.3651,0,0,0,0,0,-10,-2.29281e-15,0,0,0,0,8
54.3798,0,0,0,0,0,-10,-2.19894e-15,0,0,0,0,8
54.3966,0,0,0,0,0,-10,-2.09691e-15,0,0,0,0,8
54.4113,0,0,0,0,0,-10,-2.01137e-15,0,0,0,0,8
54.4267,0,0,0,0,0,-10,-1.92473e-15,0,0,0,0,8
54.4418,0,0,0,0,0,-10,-1.84397e-15,0,0,0,0,8
54.4582,0,0,0,0,0,-10,-1.76051e-15,0,0,0,0,8
54.4771,0,0,0,0,0,-10,-1.66877e-15,0,0,0,0,8
54.4954,0,0,0,0,0,-10,-1.5849e-15,0,0,0,0,8
54.5107,0,0,0,0,0,-10,-1.51725e-15,0,0,0,0,8
54.53,0,0,0,0,0,-10,-1.43695e-15,0,0,0,0,8
54.5438,0,0,0,0,0,-10,-1.38153e-15,0,0,0,0,8
54.5588,0,0,0,0,0,-10,-1.32411e-15,0,0,0,0,8
54.5746,0,0,0,0,0,-10,-1.26599e-15,0,0,0,0,8
54.5892,0,0,0,0,0,-10,-1.21428e-15,0,0,0,0,8
54.6046,0,0,0,0,0,-10,-1.1625e-15,0,0,0,0,8
54.6189,0,0,0,0,0,-10,-1.11622e-15,0,0,0,0,8
54.6347,0,0,0,0,0,-10,-1.06715e-15,0,0,0,0,8
54.6503,0,0,0,0,0,-10,-1.02087e-15,0,0,0,0,8
54.6698,0,0,0,0,0,-10,-9.66362e-16,0,0,0,0,8
54.6851,0,0,0,0,0,-10,-9.25172e-16,0,0,0,0,8
54.6988,0,0,0,0,0,-10,-8.89703e-16,0,0,0,0,8
54.7115,0,0,0,0,0,-10,-8.58209e-16,0,0,0,0,8
54.7271,0,0,0,0,0,-10,-8.21068e-16,0,0,0,0,8
54.7442,0,0,0,0,0,-10,-7.82199e-16,0,0,0,0,8
54.757,0,0,0,0,0,-10,-7.54134e-16,0,0,0,0,8
54.7702,0,0,0,0,0,-10,-7.26346e-16,0,0,0,0,8
54.7876,0,0,0,0,0,-10,-6.91324e-16,0,0,0,0,8
54.8006,0,0,0,0,0,-10,-6.66312e-16,0,0,0,0,8
54.8198,0,0,0,0,0,-10,-6.31222e-16,0,0,0,0,8
54.8364,0,0,0,0,0,-10,-6.02023e-16,0,0,0,0,8
54.856,0,0,0,0,0,-10,-5.69622e-16,0,0,0,0,8
54.871,0,0,0,0,0,-10,-5.45826e-16,0,0,0,0,8
54.8876,0,0,0,0,0,-10,-5.21e-16,0,0,0,0,8
54.9033,0,0,0,0,0,-10,-4.9819e-16,0,0,0,0,8
54.9201,0,0,0,0,0,-10,-4.74955e-16,0,0,0,0,8
54.9369,0,0,0,0,0,-10,-4.52892e-16,0,0,0,0,8
54.9553,0,0,0,0,0,-10,-4.29991e-16,0,0,0,0,8
54.9729,0,0,0,0,0,-10,-4.09086e-16,0,0,0,0,8
54.9936,0,0,0,0,0,-10,-3.85892e-16,0,0,0,0,8
55.0107,0,0,0,0,0,-10,-3.67781e-16,0,0,0,0,8
55.0234,0,0,0,0,0,-10,-3.54718e-16,0,0,0,0,8
55.0394,0,0,0,0,0,-10,-3.3901e-16,0,0,0,0,8
55.0555,0,0,0,0,0,-10,-3.23821e-16,0,0,0,0,8
55.0733,0,0,0,0,0,-10,-3.07965e-16,0,0,0,0,8
55.0888,0,0,0,0,0,-10,-2.94669e-16,0,0,0,0,8
55.1052,0,0,0,0,0,-10,-2.81337e-16,0,0,0,0,8
55.1216,0,0,0,0,0,-10,-2.68536e-16,0,0,0,0,8
55.1375,0,0,0,0,0,-10,-2.56697e-16,0,0,0,0,8
55.1516,0,0,0,0,0,-10,-2.46581e-16,0,0,0,0,8
55.1667,0,0,0,0,0,-10,-2.36192e-16,0,0,0,0,8
55.1829,0,0,0,0,0,-10,-2.25615e-16,0,0,0,0,8
55.2012,0,0,0,0,0,-10,-2.14243e-16,0,0,0,0,8
55.2195,0,0,0,0,0,-10,-2.03423e-16,0,0,0,0,8
55.2333,0,0,0,0,0,-10,-1.95668e-16,0,0,0,0,8
55.2526,0,0,0,0,0,-10,-1.85204e-16,0,0,0,0,8
55.2687,0,0,0,0,0,-10,-1.76963e-16,0,0,0,0,8
55.2827,0,0,0,0,0,-10,-1.70024e-16,0,0,0,0,8
55.298,0,0,0,0,0,-10,-1.62826e-16,0,0,0,0,8
55.3149,0,0,0,0,0,-10,-1.55202e-16,0,0,0,0,8
55.332,0,0,0,0,0,-10,-1.47881e-16,0,0,0,0,8
55.3471,0,0,0,0,0,-10,-1.4166e-16,0,0,0,0,8
55.3657,0,0,0,0,0,-10,-1.34418e-16,0,0,0,0,8
55.3823,0,0,0,0,0,-10,-1.28243e-16,0,0,0,0,8
55.3956,0,0,0,0,0,-10,-1.23476e-16,0,0,0,0,8
55.4145,0,0,0,0,0,-10,-1.17073e-16,0,0,0,0,8
55.4294,0,0,0,0,0,-10,-1.12196e-16,0,0,0,0,8
55.4433,0,0,0,0,0,-10,-1.07879e-16,0,0,0,0,8
55.4587,0,0,0,0,0,-10,-1.03231e-16,0,0,0,0,8
55.475,0,0,0,0,0,-10,-9.85686e-17,0,0,0,0,8
55.4941,0,0,0,0,0,-10,-9.34233e-17,0,0,0,0,8
55.5133,0,0,0,0,0,-10,-8.84821e-17,0,0,0,0,8
55.5283,0,0,0,0,0,-10,-8.47854e-17,0,0,0,0,8
55.5446,0,0,0,0,0,-10,-8.09744e-17,0,0,0,0,8
55.5596,0,0,0,0,0,-10,-7.75878e-17,0,0,0,0,8
55.5743,0,0,0,0,0,-10,-7.44132e-17,0,0,0,0,8
55.5907,0,0,0,0,0,-10,-7.10408e-17,0,0,0,0,8
55.6081,0,0,0,0,0,-10,-6.76158e-17,0,0,0,0,8
55.6249,0,0,0,0,0,-10,-6.44648e-17,0,0,0,0,8
55.6451,0,0,0,0,0,-10,-6.09099e-17,0,0,0,0,8
55.6626,0,0,0,0,0,-10,-5.79601e-17,0,0,0,0,8
55.682,0,0,0,0,0,-10,-5.48786e-17,0,0,0,0,8
55.6957,0,0,0,0,0,-10,-5.27849e-17,0,0,0,0,8
55.7082,0,0,0,0,0,-10,-5.09396e-17,0,0,0,0,8
55.7288,0,0,0,0,0,-10,-4.80621e-17,0,0,0,0,8
55.7453,0,0,0,0,0,-10,-4.5867e-17,0,0,0,0,8
55.7629,0,0,0,0,0,-10,-4.36438e-17,0,0,0,0,8
55.7806,0,0,0,0,0,-10,-4.15043e-17,0,0,0,0,8
55.7951,0,0,0,0,0,-10,-3.98291e-17,0,0,0,0,8
55.8152,0,0,0,0,0,-10,-3.76402e-17,0,0,0,0,8
55.8299,0,0,0,0,0,-10,-3.61002e-17,0,0,0,0,8
55.8501,0,0,0,0,0,-10,-3.41156e-17,0,0,0,0,8
55.867,0,0,0,0,0,-10,-3.25148e-17,0,0,0,0,8
55.8851,0,0,0,0,0,-10,-3.08957e-17,0,0,0,0,8
55.9004,0,0,0,0,0,-10,-2.95828e-17,0,0,0,0,8
55.9196,0,0,0,0,0,-10,-2.80153e-17,0,0,0,0,8
55.9355,0,0,0,0,0,-10,-2.67863e-17,0,0,0,0,8
55.9533,0,0,0,0,0,-10,-2.54715e-17,0,0,0,0,8
55.9699,0,0,0,0,0,-10,-2.4303e-17,0,0,0,0,8
55.9907,0,0,0,0,0,-10,-2.29187e-17,0,0,0,0,8
56.0053,0,0,0,0,0,-10,-2.19863e-17,0,0,0,0,8
56.022,0,0,0,0,0,-10,-2.09717e-17,0,0,0,0,8
56.0404,0,0,0,0,0,-10,-1.99114e-17,0,0,0,0,8
56.0593,0,0,0,0,0,-10,-1.88794e-17,0,0,0,0,8
56.0769,0,0,0,0,0,-10,-1.79582e-17,0,0,0,0,8
56.0946,0,0,0,0,0,-10,-1.70841e-17,0,0,0,0,8
56.1088,0,0,0,0,0,-10,-1.64042e-17,0,0,0,0,8
56.1271,0,0,0,0,0,-10,-1.55823e-17,0,0,0,0,8
56.1442,0,0,0,0,0,-10,-1.48418e-17,0,0,0,0,8
56.1634,0,0,0,0,0,-10,-1.40631e-17,0,0,0,0,8
56.1815,0,0,0,0,0,-10,-1.33618e-17,0,0,0,0,8
56.2,0,0,0,0,0,-10,-1.2679e-17,0,0,0,0,8
56.2147,0,0,0,0,0,-10,-1.21603e-17,0,0,0,0,8
56.2318,0,0,0,0,0,-10,-1.15865e-17,0,0,0,0,8
56.2469,0,0,0,0,0,-10,-1.10995e-17,0,0,0,0,8
56.2648,0,0,0,0,0,-10,-1.05539e-17,0,0,0,0,8
56.281,0,0,0,0,0,-10,-1.00789e-17,0,0,0,0,8
56.2978,0,0,0,0,0,-10,-9.61121e-18,0,0,0,0,8
56.317,0,0,0,0,0,-10,-9.10332e-18,0,0,0,0,8
56.3331,0,0,0,0,0,-10,-8.69758e-18,0,0,0,0,8
56.3505,0,0,0,0,0,-10,-8.279e-18,0,0,0,0,8
56.3644,0,0,0,0,0,-10,-7.95839e-18,0,0,0,0,8
56.3829,0,0,0,0,0,-10,-7.55326e-18,0,0,0,0,8
56.3982,0,0,0,0,0,-10,-7.23334e-18,0,0,0,0,8
56.4121,0,0,0,0,0,-10,-6.95183e-18,0,0,0,0,8
56.4297,0,0,0,0,0,-10,-6.61416e-18,0,0,0,0,8
56.4435,0,0,0,0,0,-10,-6.35968e-18,0,0,0,0,8
56.4597,0,0,0,0,0,-10,-6.07527e-18,0,0,0,0,8
56.4757,0,0,0,0,0,-10,-5.80836e-18,0,0,0,0,8
56.4918,0,0,0,0,0,-10,-5.5462e-18,0,0,0,0,8
56.5066,0,0,0,0,0,-10,-5.3167e-18,0,0,0,0,8
56.521,0,0,0,0,0,-10,-5.10463e-18,0,0,0,0,8
56.5391,0,0,0,0,0,-10,-4.84982e-18,0,0,0,0,8
56.555,0,0,0,0,0,-10,-4.63476e-18,0,0,0,0,8
56.5707,0,0,0,0,0,-10,-4.43342e-18,0,0,0,0,8
